OptionName,Sharpe_Long,Sharpe_Short,PoP_Long,PoP_Short,VaR_Long,VaR_Short,CVaR_Long,CVaR_Short,Payout_Long,Payout_Short,Premium_Efficiency_Long,Premium_Efficiency_Short,Breakeven_Long,Breakeven_Short,Breakeven_Long_Pct,Breakeven_Short_Pct,MarketScenario,UserMarketView
اختيارخ اطلس-55000-14031107,-8.244499747336649,1.1823350012279241,0.4,65.0,-3788933.2409663475,-1081446.687597222,-4090466.9088647277,-1469523.6555688991,-0.5197244122751772,0.13550394209531913,2.2222222222222222e-07,2500000,61503.83928256936,59436.48334029812,11.198407670528576,7.460646068157861,Bearish Market,neutral
اختيارخ توان-24000-14031002,-496.4922779042327,-56.27568630375853,0.0,0.0,-2058370.940529046,-288922.2095783585,-2077839.858849967,-308820.4056399067,-0.8977775910627109,-226.1381926586563,4.5004500450045006e-07,1000,26311.234449405107,24082.67630311082,8.971772414185564,-0.25812257978538033,Bearish Market,neutral
اختيارخ توان-26000-14031219,-20.039502923596523,-1.267118958633447,0.0,57.8,-4444000.0,-1260460.6601035055,-4444000.0,-1607793.6739938965,-0.9401861890466029,-264.8125758768967,2.2502250225022503e-07,1000,32612.102145914887,27852.689130729632,35.06772477082165,15.355929305154813,Bearish Market,neutral
اختيارخ خپارس-450-14031009,-334.4770478609073,-420.5065475265371,0.0,0.0,-245890.7977880847,-307696.06400771975,-247782.84418758587,-309521.8591634275,-0.3188479488753389,-1.4326858968737899,1.3333333333333334e-06,210000,1211.263491370735,666.1949202539042,27.233560017934355,-30.021541990136114,Bearish Market,neutral
اختيارخ موج-20000-14031016,-58.995300539470165,10.13139062826695,0.0,98.68,-2209865.201445082,95291.8877291224,-2272469.4537826804,26347.999369979916,-0.6881475417946707,0.27531186506771355,3.51000351000351e-07,1226000,23200.991711390194,21552.98919278604,12.768502534218884,4.758380445154287,Bearish Market,neutral
اختيارخ رويين-8500-14031030,4.729563228540236,-23.01864824119544,92.44,0.0,-36696.736385554934,-1398260.8731094254,-107908.40233752492,-1472534.6488897225,0.05481991480008823,-0.3302055775082368,2.3261223540358224e-07,3409000,13151.622368778728,12237.10217905976,3.6703639348788286,-3.538529252248457,Bearish Market,neutral
اختيارخ توان-30000-14031219,,,0.0,100.0,-1111000.0,1000.0,-1111000.0,1000.0,-1.0,1.0,9.000900090009001e-07,1000,33326.60326703318,32137.553425292095,38.02693421840206,33.102312798890445,Bearish Market,neutral
اختيارخ توان-20000-14031219,-3.1596110956000585,0.5552035708015776,7.3,61.5,-2613812.8177339183,-1178040.3874828352,-2915054.831613934,-1545067.5035387848,-0.17348586240961347,0.03814942191579345,1.4084507042253522e-07,6101000,29029.95559566067,27959.810738093696,20.231748170058683,15.799588892498218,Bearish Market,neutral
اختيارخ توان-26000-14031002,,,0.0,100.0,-1111000.0,1000.0,-1111000.0,1000.0,-1.0,1.0,9.000900090009001e-07,1000,27203.25974974532,26089.482378116933,12.666223854815994,8.053354227032239,Bearish Market,neutral
اختيارخ توان-15000-14031002,-42.71563998905711,-229.4197753481989,0.01,0.0,-235595.24007780707,-991575.1228355961,-253609.3430348294,-1011006.6433820782,-0.018276260584074187,-0.1117134249120827,1.0639429726566656e-07,8300000,24482.030712037038,23379.29077382118,1.3958613047713397,-3.1712952005749417,Bearish Market,neutral
اختيارخ بساما-6246-14040207,-1.427449470210976,0.9069724205362986,19.73,71.43,-1945620.0,-966311.4671727015,-1945620.0,-1361655.6218194715,-0.3466109278384733,0.2566781622881509,5.139749796979883e-07,1710224,7879.695630940196,7770.255413843804,30.027980708584078,28.222036532075954,Bearish Market,neutral
اختيارخ اطلس-60000-14031107,-410.7533977417449,0.14618374987537677,0.0,99.89,-2000000.0,1000.0,-2000000.0,713.5105908532663,-0.9998567552954266,0.7135105908532663,5e-07,1000,64088.034210408405,62021.7119461083,15.870609673491964,12.134716951922432,Bearish Market,neutral
اختيارخ فصبا-3200-14031114,-8.943123722430263,-57.409107676736845,0.08,0.0,-444175.1265890907,-2050270.0250726638,-481624.517027462,-2090875.7848376336,-0.1336306836952251,-1896.348802707457,4.5662100456621004e-07,1000,5604.7467804936305,3328.5332920890746,14.33591963471299,-32.09846405367045,Bearish Market,neutral
اختيارخ آساس-34000-14031030,-44.448517880427175,-77.6206400519279,0.0,0.0,-9041730.477131724,-15084454.558059294,-9301780.257375546,-15339831.751093647,-0.36193107813879016,-140.79167581599805,4.5000450004500045e-08,100000,57770.959670089665,35039.48142631101,23.236826805942368,-25.253890041573857,Bearish Market,neutral
اختيارخ كرمان-1100-14031016,,,0.0,100.0,-400000.0,25000.0,-400000.0,25000.0,-1.0,1.0,2.5e-06,25000,1523.1076881738934,1142.33076613042,46.73484471810148,10.051133538576096,Bearish Market,neutral
اختيارخ رويين-11000-14031121,-4.439291557349804,-3.975824253847676,4.72,6.41,-919640.6392483499,-882723.0799215164,-1033375.6654141,-1005186.0180088483,-0.17099241975797008,-0.2271641112172674,3.6496350364963505e-07,1851000,14372.619678998331,13442.688172838978,13.295125957735543,5.964749904138245,Bearish Market,neutral
اختيارخ فصبا-2600-14031114,-22.123020081287223,-75.72300922194665,0.0,0.0,-876861.7897106038,-2650263.2107583187,-915850.0579765531,-2690307.4309288543,-0.2250549247159372,-2495.873032565251,3.1036623215394166e-07,1000,6053.958396295718,2704.6282701417317,23.49976328632635,-44.826024680911225,Bearish Market,neutral
اختيارخ فصبا-4400-14031114,-12.297616426355892,-21.142033959167787,0.0,0.0,-555038.166579958,-848388.7403616055,-592930.0842166803,-891232.2087078303,-0.3666248291478404,-695.7126879373756,9.09090909090909e-07,1000,5719.129367850644,4576.343335983761,16.66930574970713,-6.64334279918889,Bearish Market,neutral
اختيارخ توان-16000-14031002,6.668494659121981,-413.31102837939966,78.14999999999999,0.0,-35601.06420166447,-1720247.1921225907,-53813.55074870926,-1739864.1209716643,0.0033710072325988756,-0.2521520377930104,1.2196609342602757e-07,6570000,24281.350104536425,22646.80655644395,0.5647136240895634,-6.204984235063371,Bearish Market,neutral
اختيارخ توان-19000-14031002,-43.45030313105092,-154.19678069609728,0.0,0.0,-236223.3425754877,-679804.0415638513,-254370.76377378445,-699590.7019286695,-0.032096528226915735,-0.13376979340014208,1.8518518518518518e-07,4610000,24483.03411507454,23690.345715447125,1.4000170431747394,-1.883016295518225,Bearish Market,neutral
اختيارخ بساما-5829-14040207,0.22464333788881383,-0.3023046145070267,54.300000000000004,44.58,-1235520.977653382,-1590264.833005912,-1545214.9812231064,-1999449.9125012793,0.05619207163360888,-0.06805939828117752,4.625774817281895e-07,2137780,7514.522661649175,7503.355292557706,24.002024119623332,23.817744101612305,Bearish Market,neutral
اختيارخ موج-11000-14031219,-4.202264510889547,-12.252056557808842,2.92,0.0,-2498628.232905474,-5208690.84924373,-2781718.5318809864,-5517342.603529371,-0.10982397444060528,-0.5762077276790653,8.064516129032257e-08,7003000,25066.456123190394,19285.102973751993,21.83559892675413,-6.264688569301091,Bearish Market,neutral
اختيارخ توان-16000-14031219,0.9003083283886352,-2.7944250327409077,67.07,9.46,-970131.5862465309,-2477664.2709990884,-1309072.547624493,-2846707.021632927,0.03927454024736077,-0.1219441059488554,1.0526315789473685e-07,8800000,27316.009877835684,26566.158626287255,13.13319477256445,10.027577661160713,Bearish Market,neutral
اختيارخ آساس-45000-14031226,-3.4385945310428667,-0.21506441916406624,4.75,46.379999999999995,-5857548.583633593,-3100551.745778616,-6499897.719211105,-3913233.6567452014,-0.3493646027344921,-0.032503649118534865,1.1778563015312132e-07,5350000,57641.018821321515,54257.34338481096,22.959637402025514,15.74159175905747,Bearish Market,neutral
اختيارخ تيام-13000-14031226,-4.505540413069702,-0.27960705995028556,1.7999999999999998,46.03,-1868980.1144924636,-887796.636316846,-1955351.5903828468,-1103980.6844714412,-0.538193009327553,-0.07573863709581767,5.05050505050505e-07,850000,16142.502560168186,14924.810444481267,25.10658420652705,15.66930515757008,Bearish Market,neutral
اختيارخ توان-15000-14031219,0.9266531543612836,-2.297066323034166,67.5,14.469999999999999,-952073.1225870523,-2241486.2745784363,-1285427.2538921256,-2612075.2454448994,0.03667131087782884,-0.08735946916392606,9.532888465204957e-08,10001000,27305.297717099278,26781.473057089017,13.088828813830112,10.919333431720911,Bearish Market,neutral
اختيارخ توان-17000-14031219,-5.60484813418029,-2.8653957430065136,0.5700000000000001,9.06,-3472578.8564524883,-2481303.845335482,-3808110.693006155,-2846177.135354392,-0.19578920097325545,-0.14146048894118587,9.090909090909091e-08,7750000,29994.05006193722,26512.597822605225,24.22468445614918,9.805747867489023,Bearish Market,neutral
اختيارخ توان-18000-14031219,-0.38051739774356425,-1.3640408777888884,43.34,26.82,-1499256.254606439,-1912377.2435215216,-1840932.8564732724,-2304420.936507095,-0.016621988872721066,-0.07136375990987763,1.25e-07,7343000,27851.61791465599,27147.828954274108,15.3514927092814,12.436649220435324,Bearish Market,neutral
اختيارخ بساما-5413-14040207,0.37578073394616096,-0.8046792111326093,58.269999999999996,33.019999999999996,-1132749.315117726,-1788874.2437447712,-1439438.5092320512,-2182771.3086036416,0.06436726965878956,-0.1353250876360422,3.2524979184013324e-07,2882400,7474.320132919887,7384.98118018814,23.33861605478362,21.864375910695365,Bearish Market,neutral
اختيارخ موج-10000-14031219,-2.9693958506331324,-13.635140683606938,9.22,0.0,-2111237.4043501974,-5731006.944553845,-2385666.119539999,-6033036.47715953,-0.07406564795084541,-0.6049528768852012,7.692307692307692e-08,7500000,24637.969693734147,18746.281288710765,19.75293911604037,-8.883633281273628,Bearish Market,neutral
اختيارخ فصبا-5000-14031114,-13.210427084071013,6.735861165161711,0.0,98.4,-488000.0,49795.54895977699,-488000.0,7447.176360540622,-0.7847553717190591,0.6510319647804013,2.0491803278688526e-06,301000,5706.651267411697,5512.200868904775,16.414754537162324,12.44799814167228,Bearish Market,neutral
اختيارخ توان-17000-14031002,-67.869384598574,-106.39020270426096,0.0,0.0,-335644.4211802211,-491106.95453773125,-353988.43091493886,-510530.5242232201,-0.036322594040174384,-0.06287949186745471,1.3333333333333334e-07,6800000,24583.374418824846,23880.992292572708,1.8155908835156165,-1.0934259988705453,Bearish Market,neutral
اختيارخ خپارس-650-14031009,-744.1579738443149,-291.0359425183499,0.0,0.0,-545935.5502363229,-217797.75036103805,-547796.8967257027,-219750.23944462193,-0.6342276953230791,-2.1090645897538267,1.176470588235294e-06,100000,1514.0793642134186,757.0396821067093,59.04195002241792,-20.47902498879104,Bearish Market,neutral
اختيارخ رويين-12000-14031226,-1.8751464416446897,-5.666469888246129,17.96,0.2,-1179808.565399139,-2097004.0673604808,-1372882.4871847047,-2324755.785767686,-0.2044252661674764,-3.6537797800788283,4.761904761904762e-07,359000,15194.21135503147,13318.103413959854,19.7714910533775,4.9826849594817535,Bearish Market,neutral
